arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"لقد انتهيت للتو من قراءة كتاب ، أنا مرتاح جدا ، كيف حالك؟
مرحبًا. عظيم. أنا ألعب كرة الطاولة.
أحب كرة الطاولة ، وأحيانا ألعب مع عائلتي معا.
برد. أنا آكل ألواح الشوكولاتة أثناء اللعب . أنا أحب هؤلاء أيضا.",أنا أحب البيرة ، أشرب الكثير من البيرة. أنا أحب أن أصنعها .,"我刚看完一本书，我很放松，你呢？
你好啊。太好了。我在打乒乓球。
我喜欢乒乓球，有时我会和家人一起打球。
太酷了。我边玩边吃巧克力棒。我也喜欢这些。",我喜欢啤酒，我喝很多啤酒。我喜欢做它们。,"i just finished reading a book , i'm pretty relaxed , how are you ?
hello . great . i'm playing ping pong .
i love ping pong , sometimes i play with my family together .
cool . i eat chocolate bars while playing . i love those too .","i love beer , i drink a lot of beer . i love to make them .","Je viens de finir de lire un livre, je suis assez détendu, comment allez-vous ?
Bonjour. génial. Je joue au ping-pong.
J’adore le ping-pong, parfois je joue avec ma famille ensemble.
refroidir. Je mange des barres de chocolat en jouant. J’aime ça aussi.","J’adore la bière, je bois beaucoup de bière. J’adore les faire.","Ich habe gerade ein Buch zu Ende gelesen, ich bin ziemlich entspannt, wie geht es dir?
Hallo. Großartig. Ich spiele Tischtennis.
Ich liebe Tischtennis, manchmal spiele ich mit meiner Familie zusammen.
kühl. Ich esse Schokoriegel während des Spielens. Ich liebe sie auch.","Ich liebe Bier, ich trinke viel Bier. Ich liebe es, sie zu machen.","मैंने अभी एक किताब पढ़ना समाप्त कर दिया है, मैं बहुत आराम से हूं, आप कैसे हैं?
नमस्कार। शानदार। मैं पिंग पोंग खेल रहा हूँ।
मुझे पिंग पोंग पसंद है, कभी-कभी मैं अपने परिवार के साथ एक साथ खेलता हूं।
ठंडा। मैं खेलते समय चॉकलेट बार खाता हूं। मुझे भी ये पसंद हैं।","मुझे बीयर पसंद है, मैं बहुत बीयर पीता हूं। मुझे उन्हें बनाना पसंद है।","私はちょうど本を読み終えました、私はかなりリラックスしています、お元気ですか?
こんにちは。すごい。私は卓球をしています。
私は卓球が大好きで、家族と一緒に遊ぶこともあります。
涼しい。遊びながらチョコレートバーを食べます。私もそれらが大好きです.",私はビールが大好きで、ビールをたくさん飲みます。私はそれらを作るのが大好きです.,"방금 책을 다 읽었는데 꽤 편안합니다.
안녕하세요. 대. 나는 탁구를하고있다.
나는 탁구를 좋아하고 때로는 가족과 함께 놀아요.
시원하다. 나는 놀면서 초콜릿 바를 먹는다. 나도 그들을 사랑한다.",나는 맥주를 좋아하고 맥주를 많이 마신다. 나는 그들을 만드는 것을 좋아합니다 .,"Я только что закончил читать книгу, я довольно расслаблен, как дела?
Привет. Прекрасно. Я играю в пинг-понг.
Я люблю пинг-понг, иногда я играю со своей семьей вместе.
Классно. Я ем шоколадные батончики во время игры. Я тоже люблю их.","Я люблю пиво, я пью много пива. Я люблю их делать.","Acabo de terminar de leer un libro, estoy bastante relajado, ¿cómo estás?
Hola. Bien. Estoy jugando al ping pong.
Me encanta el ping pong, a veces juego con mi familia juntos.
fresco. Como barras de chocolate mientras juego. Me encantan esos también.","Me encanta la cerveza, bebo mucha cerveza. me encanta hacerlos.",3.25
"لقد انتهيت للتو من قراءة كتاب ، أنا مرتاح جدا ، كيف حالك؟
مرحبًا. عظيم. أنا ألعب كرة الطاولة.
أحب كرة الطاولة ، وأحيانا ألعب مع عائلتي معا.
برد. أنا آكل ألواح الشوكولاتة أثناء اللعب . أنا أحب هؤلاء أيضا.",أختي 5 أخت وأبي تفعل ذلك أثناء الاستماع إلى توتو على الشاطئ.,"我刚看完一本书，我很放松，你呢？
你好啊。太好了。我在打乒乓球。
我喜欢乒乓球，有时我会和家人一起打球。
太酷了。我边玩边吃巧克力棒。我也喜欢这些。",我的姐姐，5岁的姐姐和爸爸一边在海滩上听Toto，一边做这件事。,"i just finished reading a book , i'm pretty relaxed , how are you ?
hello . great . i'm playing ping pong .
i love ping pong , sometimes i play with my family together .
cool . i eat chocolate bars while playing . i love those too .",my sister 5 sister and dad do that while listening to toto on the beach .,"Je viens de finir de lire un livre, je suis assez détendu, comment allez-vous ?
Bonjour. génial. Je joue au ping-pong.
J’adore le ping-pong, parfois je joue avec ma famille ensemble.
refroidir. Je mange des barres de chocolat en jouant. J’aime ça aussi.",Ma sœur 5 sœur et papa font ça en écoutant Toto sur la plage.,"Ich habe gerade ein Buch zu Ende gelesen, ich bin ziemlich entspannt, wie geht es dir?
Hallo. Großartig. Ich spiele Tischtennis.
Ich liebe Tischtennis, manchmal spiele ich mit meiner Familie zusammen.
kühl. Ich esse Schokoriegel während des Spielens. Ich liebe sie auch.","Meine Schwester, meine 5 Schwester und mein Vater tun das, während sie Toto am Strand hören.","मैंने अभी एक किताब पढ़ना समाप्त कर दिया है, मैं बहुत आराम से हूं, आप कैसे हैं?
नमस्कार। शानदार। मैं पिंग पोंग खेल रहा हूँ।
मुझे पिंग पोंग पसंद है, कभी-कभी मैं अपने परिवार के साथ एक साथ खेलता हूं।
ठंडा। मैं खेलते समय चॉकलेट बार खाता हूं। मुझे भी ये पसंद हैं।",मेरी बहन 5 बहन और पिता समुद्र तट पर टो सुनते हुए ऐसा करते हैं।,"私はちょうど本を読み終えました、私はかなりリラックスしています、お元気ですか?
こんにちは。すごい。私は卓球をしています。
私は卓球が大好きで、家族と一緒に遊ぶこともあります。
涼しい。遊びながらチョコレートバーを食べます。私もそれらが大好きです.",私の妹5の妹とお父さんは、ビーチでトトを聴きながらそれをします。,"방금 책을 다 읽었는데 꽤 편안합니다.
안녕하세요. 대. 나는 탁구를하고있다.
나는 탁구를 좋아하고 때로는 가족과 함께 놀아요.
시원하다. 나는 놀면서 초콜릿 바를 먹는다. 나도 그들을 사랑한다.",내 여동생 5 여동생과 아빠는 해변에서 토토를 들으면서 그렇게합니다.,"Я только что закончил читать книгу, я довольно расслаблен, как дела?
Привет. Прекрасно. Я играю в пинг-понг.
Я люблю пинг-понг, иногда я играю со своей семьей вместе.
Классно. Я ем шоколадные батончики во время игры. Я тоже люблю их.","моя сестра 5 сестра и папа делают это, слушая toto на пляже.","Acabo de terminar de leer un libro, estoy bastante relajado, ¿cómo estás?
Hola. Bien. Estoy jugando al ping pong.
Me encanta el ping pong, a veces juego con mi familia juntos.
fresco. Como barras de chocolate mientras juego. Me encantan esos también.",mi hermana 5 hermana y papá hacen eso mientras escuchan toto en la playa.,1.75
"لقد انتهيت للتو من قراءة كتاب ، أنا مرتاح جدا ، كيف حالك؟
مرحبًا. عظيم. أنا ألعب كرة الطاولة.
أحب كرة الطاولة ، وأحيانا ألعب مع عائلتي معا.
برد. أنا آكل ألواح الشوكولاتة أثناء اللعب . أنا أحب هؤلاء أيضا.",أنا منهك من العمل اليوم . كيف حالك؟,"我刚看完一本书，我很放松，你呢？
你好啊。太好了。我在打乒乓球。
我喜欢乒乓球，有时我会和家人一起打球。
太酷了。我边玩边吃巧克力棒。我也喜欢这些。",我今天工作累坏了。你好吗？,"i just finished reading a book , i'm pretty relaxed , how are you ?
hello . great . i'm playing ping pong .
i love ping pong , sometimes i play with my family together .
cool . i eat chocolate bars while playing . i love those too .",i am worn out from work today . how are you ?,"Je viens de finir de lire un livre, je suis assez détendu, comment allez-vous ?
Bonjour. génial. Je joue au ping-pong.
J’adore le ping-pong, parfois je joue avec ma famille ensemble.
refroidir. Je mange des barres de chocolat en jouant. J’aime ça aussi.",Je suis épuisé par le travail aujourd’hui. Comment vas-tu?,"Ich habe gerade ein Buch zu Ende gelesen, ich bin ziemlich entspannt, wie geht es dir?
Hallo. Großartig. Ich spiele Tischtennis.
Ich liebe Tischtennis, manchmal spiele ich mit meiner Familie zusammen.
kühl. Ich esse Schokoriegel während des Spielens. Ich liebe sie auch.",Ich bin heute erschöpft von der Arbeit. Wie geht es dir?,"मैंने अभी एक किताब पढ़ना समाप्त कर दिया है, मैं बहुत आराम से हूं, आप कैसे हैं?
नमस्कार। शानदार। मैं पिंग पोंग खेल रहा हूँ।
मुझे पिंग पोंग पसंद है, कभी-कभी मैं अपने परिवार के साथ एक साथ खेलता हूं।
ठंडा। मैं खेलते समय चॉकलेट बार खाता हूं। मुझे भी ये पसंद हैं।",मैं आज काम से थक गया हूँ। तुम कैसे हो?,"私はちょうど本を読み終えました、私はかなりリラックスしています、お元気ですか?
こんにちは。すごい。私は卓球をしています。
私は卓球が大好きで、家族と一緒に遊ぶこともあります。
涼しい。遊びながらチョコレートバーを食べます。私もそれらが大好きです.",私は今日仕事で疲れています.お元気ですか。,"방금 책을 다 읽었는데 꽤 편안합니다.
안녕하세요. 대. 나는 탁구를하고있다.
나는 탁구를 좋아하고 때로는 가족과 함께 놀아요.
시원하다. 나는 놀면서 초콜릿 바를 먹는다. 나도 그들을 사랑한다.",나는 오늘 직장에서 지쳤다. 어떻게 지내세요?,"Я только что закончил читать книгу, я довольно расслаблен, как дела?
Привет. Прекрасно. Я играю в пинг-понг.
Я люблю пинг-понг, иногда я играю со своей семьей вместе.
Классно. Я ем шоколадные батончики во время игры. Я тоже люблю их.",Я устал от работы сегодня. Как Ваши дела?,"Acabo de terminar de leer un libro, estoy bastante relajado, ¿cómo estás?
Hola. Bien. Estoy jugando al ping pong.
Me encanta el ping pong, a veces juego con mi familia juntos.
fresco. Como barras de chocolate mientras juego. Me encantan esos también.",Estoy agotado del trabajo hoy. ¿Cómo estás?,1.25
"مرحبا هناك ، كيف حالك؟
أنا بخير وأنت ؟ تكريما للهدف سأطلب من S L",45 م شيكاغو في المدينة. مجرد محاولة الابتعاد عن الحانات,"你好，你好吗？
我很好，你呢？为了向AIM致敬，我会请一位女士",45米芝加哥在城里。只是想远离酒吧,"hello there , how are you ?
i am well and you ? in honor of aim i'll ask a s l",45 m chicago in town . just trying to stay away from the bars,"Bonjour, comment allez-vous ?
Je vais bien et toi ? En l’honneur de l’AIM, je demanderai à un s l",45 m Chicago en ville. juste essayer de rester à l’écart des bars,"Hallo, wie geht es Ihnen?
Mir geht es gut und du? Zu Ehren von AIM werde ich A S L fragen","45 m Chicago in der Stadt. Ich versuche nur, mich von den Bars fernzuhalten","हैलो वहाँ, तुम कैसे हो?
मैं ठीक हूँ और तुम? लक्ष्य के सम्मान में मैं एक एस एल से पूछूंगा",शहर में 45 मीटर शिकागो। बस सलाखों से दूर रहने की कोशिश कर रहे हैं,"こんにちは、お元気ですか?
私は元気であなたですか?AIMに敬意を表して、私はS Lに尋ねます",町の45メートルシカゴ。バーから離れようとしているだけです,"안녕하세요, 잘 지내세요?
나는 건강하고 당신은? 목표를 기리기 위해 나는 S L에게 물어볼 것이다.",시카고에서 45m 거리에 있습니다. 술집에서 멀리 떨어져 있으려고 노력,"привет там, как дела?
Я здоров, а ты ? в честь цели я спрошу а с л",45 м Чикаго в городе. просто стараюсь держаться подальше от баров,"hola, ¿cómo estás?
estoy bien y tú ? en honor al objetivo voy a pedir un s l",45 m chicago en la ciudad. solo tratando de mantenerse alejado de los bares,3.5
"مرحبا هناك ، كيف حالك؟
أنا بخير وأنت ؟ تكريما للهدف سأطلب من S L",أنا بخير......................................................................................................,"你好，你好吗？
我很好，你呢？为了向AIM致敬，我会请一位女士",我很好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,"hello there , how are you ?
i am well and you ? in honor of aim i'll ask a s l",i am good . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"Bonjour, comment allez-vous ?
Je vais bien et toi ? En l’honneur de l’AIM, je demanderai à un s l",Je vais bien......................................................................................................,"Hallo, wie geht es Ihnen?
Mir geht es gut und du? Zu Ehren von AIM werde ich A S L fragen",Mir geht es gut......................................................................................................,"हैलो वहाँ, तुम कैसे हो?
मैं ठीक हूँ और तुम? लक्ष्य के सम्मान में मैं एक एस एल से पूछूंगा",मैं अच्छा/अच्छी हूँ।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।,"こんにちは、お元気ですか?
私は元気であなたですか?AIMに敬意を表して、私はS Lに尋ねます",元気です。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,"안녕하세요, 잘 지내세요?
나는 건강하고 당신은? 목표를 기리기 위해 나는 S L에게 물어볼 것이다.",잘 지냅니다......................................................................................................,"привет там, как дела?
Я здоров, а ты ? в честь цели я спрошу а с л",Я в порядке......................................................................................................,"hola, ¿cómo estás?
estoy bien y tú ? en honor al objetivo voy a pedir un s l",Soy bueno......................................................................................................,2.25
"مرحبا هناك ، كيف حالك؟
أنا بخير وأنت ؟ تكريما للهدف سأطلب من S L",كيف حالك اليوم؟,"你好，你好吗？
我很好，你呢？为了向AIM致敬，我会请一位女士",你今天过得怎么样？,"hello there , how are you ?
i am well and you ? in honor of aim i'll ask a s l",how are you doing today ?,"Bonjour, comment allez-vous ?
Je vais bien et toi ? En l’honneur de l’AIM, je demanderai à un s l",comment allez-vous aujourd’hui?,"Hallo, wie geht es Ihnen?
Mir geht es gut und du? Zu Ehren von AIM werde ich A S L fragen",Wie geht es Ihnen heute??,"हैलो वहाँ, तुम कैसे हो?
मैं ठीक हूँ और तुम? लक्ष्य के सम्मान में मैं एक एस एल से पूछूंगा",तुम आज कैसा कर रहे हो?,"こんにちは、お元気ですか?
私は元気であなたですか?AIMに敬意を表して、私はS Lに尋ねます",お元気ですか。,"안녕하세요, 잘 지내세요?
나는 건강하고 당신은? 목표를 기리기 위해 나는 S L에게 물어볼 것이다.",오늘 어떻게 지내세요?,"привет там, как дела?
Я здоров, а ты ? в честь цели я спрошу а с л",Как у Вас дела сегодня?,"hola, ¿cómo estás?
estoy bien y tú ? en honor al objetivo voy a pedir un s l",¿Cómo estás hoy?,1.75
"مرحبا هناك ، كيف حالك؟
أنا بخير وأنت ؟ تكريما للهدف سأطلب من S L",نوح. أرتدي الكثير من الشعر الأحمر .,"你好，你好吗？
我很好，你呢？为了向AIM致敬，我会请一位女士",诺亚。我留了很多红头发。,"hello there , how are you ?
i am well and you ? in honor of aim i'll ask a s l",noah . i wear a lot of red hair .,"Bonjour, comment allez-vous ?
Je vais bien et toi ? En l’honneur de l’AIM, je demanderai à un s l",Noé. Je porte beaucoup de cheveux roux.,"Hallo, wie geht es Ihnen?
Mir geht es gut und du? Zu Ehren von AIM werde ich A S L fragen",Noach. Ich trage viele rote Haare.,"हैलो वहाँ, तुम कैसे हो?
मैं ठीक हूँ और तुम? लक्ष्य के सम्मान में मैं एक एस एल से पूछूंगा",नूह। मैं बहुत सारे लाल बाल पहनता हूं।,"こんにちは、お元気ですか?
私は元気であなたですか?AIMに敬意を表して、私はS Lに尋ねます",ノア。私は赤い髪をたくさん着ています。,"안녕하세요, 잘 지내세요?
나는 건강하고 당신은? 목표를 기리기 위해 나는 S L에게 물어볼 것이다.",노아. 나는 빨간 머리를 많이 쓴다.,"привет там, как дела?
Я здоров, а ты ? в честь цели я спрошу а с л",Ной. Я ношу много рыжих волос.,"hola, ¿cómo estás?
estoy bien y tú ? en honor al objetivo voy a pedir un s l",Noé. Llevo mucho pelo rojo.,2.5
"مرحبا هناك ، كيف حالك؟
أنا بخير وأنت ؟ تكريما للهدف سأطلب من S L",حسنا ، أنا <unk> لست جيدا في ذلك.,"你好，你好吗？
我很好，你呢？为了向AIM致敬，我会请一位女士",嗯，我是个<大块头>。我对此不在行。,"hello there , how are you ?
i am well and you ? in honor of aim i'll ask a s l","well , i am a <unk> . i am not good at that .","Bonjour, comment allez-vous ?
Je vais bien et toi ? En l’honneur de l’AIM, je demanderai à un s l","Eh bien, je suis un . <unk> Je ne suis pas doué pour ça.","Hallo, wie geht es Ihnen?
Mir geht es gut und du? Zu Ehren von AIM werde ich A S L fragen","Nun, ich bin ein . <unk> Ich bin nicht gut darin.","हैलो वहाँ, तुम कैसे हो?
मैं ठीक हूँ और तुम? लक्ष्य के सम्मान में मैं एक एस एल से पूछूंगा","ठीक है, मैं <unk> इसमें अच्छा नहीं हूं।","こんにちは、お元気ですか?
私は元気であなたですか?AIMに敬意を表して、私はS Lに尋ねます",まあ、私は. <unk> 私はそれが苦手です.,"안녕하세요, 잘 지내세요?
나는 건강하고 당신은? 목표를 기리기 위해 나는 S L에게 물어볼 것이다.","글쎄, 나는 . <unk> 나는 그것에 능숙하지 않다 .","привет там, как дела?
Я здоров, а ты ? в честь цели я спрошу а с л","ну, я <unk> ... я не очень хорош в этом.","hola, ¿cómo estás?
estoy bien y tú ? en honor al objetivo voy a pedir un s l","bueno, soy un <unk> . no soy bueno en eso.",3.0
"مرحبا هناك ، كيف حالك؟
أنا بخير وأنت ؟ تكريما للهدف سأطلب من S L",أنا أعمل في الأفلام أيضا .,"你好，你好吗？
我很好，你呢？为了向AIM致敬，我会请一位女士",我也在电影界工作。,"hello there , how are you ?
i am well and you ? in honor of aim i'll ask a s l",i work in the movies as well .,"Bonjour, comment allez-vous ?
Je vais bien et toi ? En l’honneur de l’AIM, je demanderai à un s l",Je travaille aussi dans les films.,"Hallo, wie geht es Ihnen?
Mir geht es gut und du? Zu Ehren von AIM werde ich A S L fragen",Ich arbeite auch in den Filmen.,"हैलो वहाँ, तुम कैसे हो?
मैं ठीक हूँ और तुम? लक्ष्य के सम्मान में मैं एक एस एल से पूछूंगा",मैं फिल्मों में भी काम करता हूं।,"こんにちは、お元気ですか?
私は元気であなたですか?AIMに敬意を表して、私はS Lに尋ねます",私は映画でも働いています。,"안녕하세요, 잘 지내세요?
나는 건강하고 당신은? 목표를 기리기 위해 나는 S L에게 물어볼 것이다.",나는 영화에서도 일한다.,"привет там, как дела?
Я здоров, а ты ? в честь цели я спрошу а с л",Я также работаю в кино.,"hola, ¿cómo estás?
estoy bien y tú ? en honor al objetivo voy a pedir un s l",Trabajo en las películas también.,2.5
"أهلاً كيف حالك الآن؟
جيد لك؟ تلوين كتاب تلوين الكبار الخاص بي ، هل تحبهم؟
لا أعتقد أنها لجيل الألفية الأميين
حسنا كم هو وقح منك. أين تعيش؟؟
في مدينة نيويورك أعمل من شقتي",سعيد لأننا لا نعيش قريبة. أنا من جزء ريفي من U. s . ، نحن نزرع.,"您好，您今天好吗？
你还好吗？给我的成人涂色本涂色，你喜欢吗？
不，我认为它们是为抱怨的文盲千禧一代准备的
你真是太粗鲁了。你住在哪里？
在纽约，我在公寓里工作",幸好我们住得不近。我来自美国的农村地区。S.S.，我们种地。,"hello how are you today ?
good you ? coloring my adult coloring book , do you like them ?
no i think they're for whinny illiterate millennials
well how rude of you . where do you live ?
in nyc i work from my condo","glad we don't live close . i am from a rural part of the u . s . , we farm .","Bonjour comment vas-tu aujourd’hui?
bon vous ? Colorier mon livre de coloriage adulte, les aimez-vous ?
Non, je pense qu’ils sont pour les milléniaux analphabètes pleurnichards
Eh bien, quelle impolitesse de votre part. Où habitez-vous?
À New York, je travaille depuis mon condo","heureux que nous ne vivions pas à proximité. Je viens d’une partie rurale de l’U. s . , nous cultivons .","Hallo wie geht es dir heute?
Guten Sie? Färben Sie mein Malbuch für Erwachsene, mögen Sie sie?
Nein, ich denke, sie sind für weinerliche Analphabeten der Millennials
Nun, wie unhöflich von dir. Wo wohnst du?
In NYC arbeite ich von meiner Wohnung aus","Ich bin froh, dass wir nicht in der Nähe wohnen. Ich komme aus einem ländlichen Teil der USA. s . , wir bewirtschaften .","नमस्कार, आज क्या हाल हैं?
अच्छा आप? मेरी वयस्क रंगीन पुस्तक को रंगना, क्या आप उन्हें पसंद करते हैं?
नहीं, मुझे नहीं लगता कि वे अनपढ़ मिलेनियल्स के लिए हैं
तुम कितने असभ्य हो। आप कहाँ रहते हैं?
nyc में मैं अपने कोंडो से काम करता हूँ","खुशी है कि हम करीब नहीं रहते हैं। मैं आपके एक ग्रामीण हिस्से से हूं। s . , हम खेती करते हैं।","こんにちは、お元気ですか。
あなたはいいですか?私の大人の塗り絵を着色します、あなたはそれらが好きですか?
いいえ、彼らは気まぐれな文盲のミレニアル世代のためだと思います
さて、あなたはどれほど失礼なのでしょう.どこに住んでいますか。
ニューヨークではコンドミニアムで働いています",私たちが近くに住んでいないことをうれしく思います.私はUの田舎から来ました.s .、私たちは農業をします。,"안녕하세요, 오늘 어떠세요?
좋은 당신? 내 성인 색칠 공부 책을 색칠하고, 당신은 그들을 좋아합니까?
아니, 나는 그들이 문맹 밀레니엄 세대를위한 것이라고 생각한다.
글쎄, 당신은 얼마나 무례합니다 . 어디 사세요?
뉴욕에서는 콘도에서 일합니다.","우리가 가까이 살지 않아서 다행입니다. 저는 U의 시골 지역 출신입니다. s . , 우리는 농장.","Привет как Вы сегодня?
хорошо вы? раскраски моей взрослой раскраски, вам они нравятся?
нет, я думаю, что они для скулящих неграмотных миллениалов
ну как с тобой грубо. Где ты живёшь?
в Нью-Йорке я работаю из моего кондоминиума","рад, что мы не живем близко. Я из сельской части сша. s . , мы занимаемся сельским хозяйством.","¿Hola, qué tal estás?
bueno tú ? coloreando mi libro para colorear para adultos, ¿te gustan?
no, creo que son para millennials analfabetos quejumbrosos
bueno, qué grosero de ti. ¿En dónde vives?
en nyc trabajo desde mi condominio","Me alegro de que no vivamos cerca. Soy de una zona rural de la u. s . , cultivamos.",4.0
"أهلاً كيف حالك الآن؟
جيد لك؟ تلوين كتاب تلوين الكبار الخاص بي ، هل تحبهم؟
لا أعتقد أنها لجيل الألفية الأميين
حسنا كم هو وقح منك. أين تعيش؟؟
في مدينة نيويورك أعمل من شقتي",أنا أعيش في مدينة نيويورك أيضا ، أنا نجم البوب.,"您好，您今天好吗？
你还好吗？给我的成人涂色本涂色，你喜欢吗？
不，我认为它们是为抱怨的文盲千禧一代准备的
你真是太粗鲁了。你住在哪里？
在纽约，我在公寓里工作",我也住在纽约，我是流行歌星。,"hello how are you today ?
good you ? coloring my adult coloring book , do you like them ?
no i think they're for whinny illiterate millennials
well how rude of you . where do you live ?
in nyc i work from my condo","i live in nyc as well , i'm a pop star .","Bonjour comment vas-tu aujourd’hui?
bon vous ? Colorier mon livre de coloriage adulte, les aimez-vous ?
Non, je pense qu’ils sont pour les milléniaux analphabètes pleurnichards
Eh bien, quelle impolitesse de votre part. Où habitez-vous?
À New York, je travaille depuis mon condo","Je vis aussi à New York, je suis une pop star.","Hallo wie geht es dir heute?
Guten Sie? Färben Sie mein Malbuch für Erwachsene, mögen Sie sie?
Nein, ich denke, sie sind für weinerliche Analphabeten der Millennials
Nun, wie unhöflich von dir. Wo wohnst du?
In NYC arbeite ich von meiner Wohnung aus","Ich lebe auch in NYC, ich bin ein Popstar.","नमस्कार, आज क्या हाल हैं?
अच्छा आप? मेरी वयस्क रंगीन पुस्तक को रंगना, क्या आप उन्हें पसंद करते हैं?
नहीं, मुझे नहीं लगता कि वे अनपढ़ मिलेनियल्स के लिए हैं
तुम कितने असभ्य हो। आप कहाँ रहते हैं?
nyc में मैं अपने कोंडो से काम करता हूँ","मैं NYC में भी रहता हूं, मैं एक पॉप स्टार हूं।","こんにちは、お元気ですか。
あなたはいいですか?私の大人の塗り絵を着色します、あなたはそれらが好きですか?
いいえ、彼らは気まぐれな文盲のミレニアル世代のためだと思います
さて、あなたはどれほど失礼なのでしょう.どこに住んでいますか。
ニューヨークではコンドミニアムで働いています",私もニューヨークに住んでいます、私はポップスターです。,"안녕하세요, 오늘 어떠세요?
좋은 당신? 내 성인 색칠 공부 책을 색칠하고, 당신은 그들을 좋아합니까?
아니, 나는 그들이 문맹 밀레니엄 세대를위한 것이라고 생각한다.
글쎄, 당신은 얼마나 무례합니다 . 어디 사세요?
뉴욕에서는 콘도에서 일합니다.","저도 뉴욕에 살고 있고, 팝스타입니다.","Привет как Вы сегодня?
хорошо вы? раскраски моей взрослой раскраски, вам они нравятся?
нет, я думаю, что они для скулящих неграмотных миллениалов
ну как с тобой грубо. Где ты живёшь?
в Нью-Йорке я работаю из моего кондоминиума","Я живу в Нью-Йорке, я поп-звезда.","¿Hola, qué tal estás?
bueno tú ? coloreando mi libro para colorear para adultos, ¿te gustan?
no, creo que son para millennials analfabetos quejumbrosos
bueno, qué grosero de ti. ¿En dónde vives?
en nyc trabajo desde mi condominio","Vivo en Nueva York también, soy una estrella del pop.",4.75
